
    Risk Management Report
    ======================
    Total Loss from Expired Worthless Options: $13619.73
    Total Value of Held Options: $0.30
    Overall Profit/Loss: $-13619.43

    Detailed Expired Options:
    -------------------------
                           date symbol action  quantity      price    status  total_loss
2017-12-12T17:50:01.004348Z   XXII    buy       7.0   2.770000    filled   19.390000
2017-12-12T14:58:02.522610Z   NSPR    buy       1.0   0.134400    filled    0.134400
2017-12-12T14:47:00.242497Z   TOPS    buy       4.0   0.355400    filled    1.421600
2017-12-12T14:46:42.017058Z   VSTM    buy       2.0   3.570000    filled    7.140000
2017-12-12T14:46:08.028286Z   NSPR    buy      10.0   0.134500    filled    1.345000
2017-12-12T14:45:37.725295Z   RSYS    buy       5.0   0.980000    filled    4.900000
2017-12-12T14:45:02.217415Z   APPS    buy       1.0   1.700000    filled    1.700000
2017-12-11T20:52:45.314624Z   GSAT    buy       2.0   1.309000    filled    2.618000
2017-12-11T20:46:19.162325Z    CEI    buy      10.0   0.164943    filled    1.649430
2017-12-11T19:26:31.737686Z   EVFM    buy       1.0   1.480000    filled    1.480000
2017-12-11T19:26:13.197974Z   EVOK    buy       1.0   2.700000    filled    2.700000
2017-12-11T19:25:59.910291Z    EGO    buy       1.0   1.239000    filled    1.239000
2017-12-11T19:25:38.148157Z   AQMS    buy       1.0   1.939800    filled    1.939800
2017-12-11T19:25:26.365522Z   STDY    buy       1.0   3.445000    filled    3.445000
2017-12-11T19:24:35.631452Z   SIRI    buy       2.0   5.629800    filled   11.259600
2017-12-11T19:22:16.951706Z  PZRXQ    buy      10.0   0.557940    filled    5.579400
2017-12-11T19:21:46.200919Z    IGC    buy      10.0   0.808000    filled    8.080000
2017-12-11T15:06:28.750752Z   SNES    buy       3.0   0.749800    filled    2.249400
2017-12-11T15:03:32.944519Z    GME    buy       1.0  18.820000    filled   18.820000
2017-12-11T14:58:13.816940Z   WPRT    buy       1.0   2.669000    filled    2.669000
2017-12-05T20:20:17.498394Z   GSAT    buy       1.0   1.530000    filled    1.530000
2017-12-05T20:03:27.110719Z   GSAT    buy       1.0   1.540000    filled    1.540000
2017-12-05T20:03:03.876384Z  UNTCQ    buy       1.0  21.370000    filled   21.370000
2017-12-05T20:02:40.416170Z   SNES    buy      10.0   0.766300    filled    7.663000
2017-12-05T20:00:55.912433Z    ARQ    buy       1.0   8.059400    filled    8.059400
2017-12-05T19:59:30.074820Z    AMD    buy       1.0   9.929000    filled    9.929000
2017-11-21T19:36:02.498564Z  CBKCQ    buy       1.0   1.219800    filled    1.219800
2017-11-21T19:35:20.599899Z   GSAT    buy       1.0   1.520000    filled    1.520000
2017-11-21T19:34:55.200293Z   XXII    buy       7.0   2.385000    filled   16.695000
2017-11-17T17:37:01.916563Z    AMD    buy       1.0  11.579000    filled   11.579000
2017-11-17T17:36:00.017492Z   IRIX    buy       1.0   7.790000    filled    7.790000
2017-06-27T18:46:15.499975Z   GSAT    buy      12.0   2.120000    filled   25.440000
2017-06-27T18:44:17.600165Z   GSAT    buy      70.0   2.120000    filled  148.400000
2017-06-27T15:55:56.514598Z   GSAT    buy      62.0   2.150000    filled  133.300000
2017-06-27T18:39:05.955391Z   XXII    buy     100.0   1.750000 cancelled  175.000000
2017-06-21T19:23:00.862197Z   XXII    buy       3.0   1.770000    filled    5.310000
2017-06-21T17:41:17.010154Z    GME    buy       1.0  20.400000    filled   20.400000
2017-06-21T17:40:29.506876Z   XXII    buy      15.0   1.750000 cancelled   26.250000
2017-06-21T17:38:02.585034Z    BAC    buy       1.0  23.139000    filled   23.139000
2017-06-20T16:17:39.086909Z   XXII    buy       1.0   1.775000    filled    1.775000
2017-06-20T16:16:16.104332Z   GSAT    buy       7.0   2.090000    filled   14.630000
2017-06-20T16:14:55.295706Z    AMD    buy       1.0  12.510000    filled   12.510000
2017-06-20T16:12:39.884534Z    GME    buy       1.0  20.609000    filled   20.609000
2017-06-20T16:11:07.581891Z   GSAT    buy      10.0   2.119000    filled   21.190000
2017-06-19T16:41:53.356177Z   XXII    buy       1.0   1.789000    filled    1.789000
2017-06-19T16:41:17.254581Z   MAIN    buy       1.0  38.839900    filled   38.839900
2017-06-19T14:53:15.254841Z   XXII    buy       1.0   1.800000    filled    1.800000
2017-06-19T13:56:41.326370Z   GSAT    buy       8.0   2.160000    filled   17.280000
2017-06-16T19:55:26.935638Z      P    buy       1.0   7.009900    filled    7.009900
2017-06-16T18:56:31.828722Z    BBY    buy       1.0  55.669900    filled   55.669900
2017-06-16T18:54:05.167469Z    AMD    buy       1.0  11.449000    filled   11.449000
2017-06-16T18:52:39.850474Z    GME    buy       1.0  20.609900    filled   20.609900
2017-06-19T13:44:50.589239Z   GSAT    buy       5.0   2.080000 cancelled   10.400000
2017-06-14T18:40:17.225574Z   GSAT    buy      10.0   2.100000    filled   21.000000
2017-06-14T17:15:34.245102Z   XXII    buy       8.0   1.730000    filled   13.840000
2017-06-12T16:06:51.297289Z   XXII    buy       7.0   1.800000    filled   12.600000
2017-06-12T16:06:51.341471Z   XXII    buy      10.0   1.800000    filled   18.000000
2017-06-09T18:53:57.308916Z    AMD    buy       1.0  11.829900    filled   11.829900
2017-06-09T17:18:08.007541Z    AMD    buy       1.0  12.240000    filled   12.240000
